participant,technique,target_number,tct_ms,accidental_ratio,error_rate,hand_movement_m,hand_rotation_deg,success_rate,n_trials,inverse_efficiency_ms
14,SemiDwell,4,9391.513333333334,1.3333333333333333,4.0,0.36336,162.55266666666665,80.0,15,11739.391666666666
14,SemiDwell,6,10504.519999999999,6.428571428571429,6.476190476190476,0.40700000000000003,157.56866666666667,60.0,15,17507.533333333333
14,SemiNDH,2,7914.62,2.2222222222222223,24.444444444444446,0.3719266666666667,169.93866666666665,53.333333333333336,15,14839.9125
14,SemiNDH,4,9587.726666666666,4.888888888888889,9.777777777777779,0.3700733333333333,144.39533333333333,60.0,15,15979.544444444444
14,SemiNDH,6,10484.846666666668,1.9047619047619049,8.190476190476192,0.40080000000000005,145.978,53.333333333333336,15,19659.0875
14,SemiSwipe,2,8445.853333333334,2.2222222222222223,13.333333333333334,0.3338066666666667,133.78799999999998,73.33333333333333,15,11517.072727272729
14,SemiSwipe,4,9667.593333333332,4.0,10.444444444444446,0.41467333333333334,160.93266666666665,66.66666666666666,15,14501.390000000001
14,SemiSwipe,6,11112.46,4.523809523809524,9.396825396825397,0.48341999999999996,163.65933333333334,60.0,15,18520.766666666666
14,SemiTilt,2,8589.866666666667,0.0,24.444444444444446,0.3623866666666667,156.84533333333334,53.333333333333336,15,16106.0
14,SemiTilt,4,10205.953333333333,4.888888888888889,7.555555555555556,0.4192466666666667,151.89533333333335,66.66666666666666,15,15308.930000000002
14,SemiTilt,6,11560.44,4.523809523809524,5.904761904761904,0.37062666666666666,150.012,66.66666666666666,15,17340.660000000003
15,FullDH,2,6191.62,4.444444444444445,20.0,0.38638666666666666,127.18866666666666,66.66666666666666,15,9287.430000000002
15,FullDH,4,7616.713333333333,2.6666666666666665,5.333333333333333,0.41137333333333337,150.26333333333332,73.33333333333333,15,10386.427272727273
15,FullDH,6,8884.806666666667,5.714285714285714,9.015873015873016,0.4018466666666667,150.51133333333334,60.0,15,14808.011111111113
15,SemiDwell,2,6906.906666666667,0.0,11.111111111111112,0.37546666666666667,136.188,66.66666666666666,15,10360.360000000002
15,SemiDwell,4,8169.633333333333,1.3333333333333333,12.222222222222223,0.42161333333333334,160.35333333333335,53.333333333333336,15,15318.0625
15,SemiDwell,6,9524.653333333332,7.380952380952381,4.190476190476191,0.38859333333333335,160.27933333333334,73.33333333333333,15,12988.163636363635
15,SemiNDH,2,5803.986666666667,6.666666666666667,15.555555555555555,0.4529066666666666,155.18866666666665,66.66666666666666,15,8705.980000000001
15,SemiNDH,4,7981.166666666667,9.333333333333334,8.444444444444445,0.38425333333333334,170.84,66.66666666666666,15,11971.750000000004
15,SemiNDH,6,9164.519999999999,9.047619047619047,4.190476190476191,0.36758,169.06666666666666,73.33333333333333,15,12497.072727272725
15,SemiSwipe,2,6787.8133333333335,2.2222222222222223,4.444444444444445,0.41834,155.74733333333333,86.66666666666667,15,7832.092307692307
15,SemiSwipe,4,8130.806666666667,5.333333333333333,10.222222222222223,0.42479333333333336,165.32466666666667,53.333333333333336,15,15245.2625
15,SemiSwipe,6,9726.173333333334,1.9047619047619049,4.571428571428571,0.3678666666666667,165.028,73.33333333333333,15,13262.963636363638
15,SemiTilt,2,7135.986666666667,6.666666666666667,8.88888888888889,0.34934666666666664,154.286,73.33333333333333,15,9730.89090909091
15,SemiTilt,4,8628.366666666667,4.0,14.666666666666666,0.43840666666666667,157.572,66.66666666666666,15,12942.550000000003
15,SemiTilt,6,10050.193333333333,2.857142857142857,7.047619047619048,0.4888133333333334,145.29466666666667,53.333333333333336,15,18844.1125
16,FullDH,2,5181.179999999999,0.0,26.666666666666668,0.40952,140.3273333333333,60.0,15,8635.3
16,FullDH,4,6744.58,4.0,9.555555555555555,0.38695333333333337,139.69466666666668,66.66666666666666,15,10116.870000000003
16,FullDH,6,7739.193333333333,1.9047619047619049,8.126984126984127,0.38315333333333335,145.07933333333332,60.0,15,12898.655555555555
16,SemiDwell,2,5650.22,4.444444444444445,17.77777777777778,0.3522266666666667,173.958,60.0,15,9417.033333333335
16,SemiDwell,4,6938.72,1.3333333333333333,8.88888888888889,0.47262,141.61866666666666,60.0,15,11564.533333333335
16,SemiDwell,6,8563.333333333334,5.714285714285714,5.523809523809524,0.4246866666666667,160.1,66.66666666666666,15,12845.000000000004
16,SemiNDH,2,5494.126666666666,2.2222222222222223,22.222222222222225,0.4225266666666666,130.00866666666667,60.0,15,9156.877777777778
16,SemiNDH,4,6880.466666666666,2.2222222222222223,13.555555555555555,0.3842866666666666,166.50799999999998,60.0,15,11467.444444444443
16,SemiNDH,6,7810.2733333333335,2.619047619047619,2.857142857142857,0.44115333333333334,147.48399999999998,80.0,15,9762.841666666667
16,SemiSwipe,2,6038.946666666667,2.2222222222222223,26.666666666666668,0.39255333333333337,175.44266666666667,46.666666666666664,15,12940.600000000002
16,SemiSwipe,4,7392.913333333333,4.0,10.444444444444446,0.4038066666666667,127.066,66.66666666666666,15,11089.370000000003
16,SemiSwipe,6,8495.6,8.095238095238095,8.761904761904763,0.37740666666666667,141.73466666666667,46.666666666666664,15,18204.857142857145
16,SemiTilt,2,5967.614285714286,2.380952380952381,9.523809523809524,0.45057142857142857,148.155,85.71428571428571,14,6962.216666666667
16,SemiTilt,4,7669.58,3.555555555555556,9.777777777777779,0.40602666666666665,133.86666666666667,60.0,15,12782.633333333333
16,SemiTilt,6,8845.980000000001,4.841269841269841,4.285714285714286,0.5161066666666667,133.394,86.66666666666667,15,10206.900000000001
17,FullDH,2,5535.84,4.444444444444445,11.111111111111112,0.4060066666666666,165.082,66.66666666666666,15,8303.760000000002
17,FullDH,4,6914.733333333334,6.666666666666667,9.777777777777779,0.3987,168.82000000000002,60.0,15,11524.555555555557
17,FullDH,6,8138.78,2.857142857142857,5.079365079365079,0.37518,137.51666666666668,73.33333333333333,15,11098.336363636365
17,SemiDwell,2,5950.486666666667,4.444444444444445,15.555555555555555,0.37704666666666664,167.48066666666668,66.66666666666666,15,8925.730000000001
17,SemiDwell,4,7398.326666666666,5.777777777777778,6.222222222222223,0.37842000000000003,171.82333333333332,73.33333333333333,15,10088.627272727272
17,SemiDwell,6,8824.566666666668,1.9047619047619049,6.476190476190476,0.4102133333333333,131.442,60.0,15,14707.611111111113
17,SemiNDH,2,5537.493333333333,6.666666666666667,20.0,0.45497333333333334,128.18066666666667,53.333333333333336,15,10382.8
17,SemiNDH,4,6963.2733333333335,6.666666666666667,10.666666666666666,0.48986,140.86066666666665,60.0,15,11605.455555555556
17,SemiNDH,6,8423.406666666668,2.857142857142857,6.476190476190476,0.41862,141.07066666666665,60.0,15,14039.011111111113
17,SemiSwipe,2,6364.26,2.2222222222222223,22.222222222222225,0.39877333333333337,173.56866666666667,73.33333333333333,15,8678.536363636365
17,SemiSwipe,4,7764.593333333333,1.3333333333333333,6.222222222222223,0.4020933333333333,136.35,73.33333333333333,15,10588.08181818182
17,SemiSwipe,6,9067.566666666668,2.857142857142857,11.936507936507939,0.34090666666666664,155.07000000000002,33.33333333333333,15,27202.700000000008
17,SemiTilt,2,6521.28,4.444444444444445,4.444444444444445,0.40554666666666667,155.39,86.66666666666667,15,7524.553846153845
17,SemiTilt,4,7975.88,2.6666666666666665,12.88888888888889,0.41202666666666665,155.62666666666667,53.333333333333336,15,14954.775
17,SemiTilt,6,9355.153333333332,3.8095238095238098,5.555555555555556,0.29292666666666667,148.04533333333333,86.66666666666667,15,10794.40769230769
18,FullDH,2,5897.673333333334,6.666666666666667,15.555555555555555,0.33846666666666664,146.92999999999998,66.66666666666666,15,8846.510000000004
18,FullDH,4,7659.473333333333,4.0,9.777777777777779,0.39004666666666665,124.13533333333334,60.0,15,12765.78888888889
18,FullDH,6,8568.2,6.190476190476191,11.809523809523808,0.3743933333333333,173.11066666666667,46.666666666666664,15,18360.428571428576
18,SemiDwell,2,6688.820000000001,6.666666666666667,20.0,0.40215333333333336,120.654,53.333333333333336,15,12541.537500000002
18,SemiDwell,4,7806.38,8.0,6.666666666666667,0.39928,172.56666666666666,66.66666666666666,15,11709.570000000003
18,SemiDwell,6,9318.433333333332,3.8095238095238098,8.761904761904763,0.38838666666666666,177.64933333333332,46.666666666666664,15,19968.071428571428
18,SemiNDH,2,6409.126666666666,2.2222222222222223,13.333333333333334,0.3861266666666667,151.08133333333333,73.33333333333333,15,8739.718181818182
18,SemiNDH,4,7320.326666666666,5.333333333333333,4.888888888888889,0.31227333333333335,147.34,80.0,15,9150.408333333331
18,SemiNDH,6,9147.706666666667,2.619047619047619,1.9047619047619049,0.45454,166.482,86.66666666666667,15,10555.046153846153
18,SemiSwipe,2,6929.8533333333335,6.666666666666667,4.444444444444445,0.39962666666666663,101.76733333333333,86.66666666666667,15,7995.984615384616
18,SemiSwipe,4,8065.873333333334,2.6666666666666665,9.111111111111112,0.4180266666666667,133.77266666666665,73.33333333333333,15,10998.918181818184
18,SemiSwipe,6,9686.326666666666,8.333333333333334,14.031746031746032,0.4224333333333333,125.69666666666667,26.666666666666668,15,36323.725
18,SemiTilt,2,7076.08,2.2222222222222223,13.333333333333334,0.31555999999999995,133.48466666666667,60.0,15,11793.466666666667
18,SemiTilt,4,8234.553333333333,2.6666666666666665,8.0,0.4157333333333334,157.48666666666668,60.0,15,13724.255555555555
18,SemiTilt,6,9902.68,1.9047619047619049,4.190476190476191,0.4051266666666667,169.71533333333335,73.33333333333333,15,13503.654545454547
19,FullDH,2,7581.366666666667,4.444444444444445,8.88888888888889,0.40986,190.39066666666668,73.33333333333333,15,10338.227272727274
19,FullDH,4,9368.480000000001,1.3333333333333333,11.555555555555555,0.39125333333333334,145.57533333333333,73.33333333333333,15,12775.200000000003
19,FullDH,6,10629.226666666666,5.714285714285714,10.126984126984127,0.36022666666666664,170.848,60.0,15,17715.377777777776
19,SemiDwell,2,8163.3533333333335,2.2222222222222223,8.88888888888889,0.37834666666666666,155.69133333333332,86.66666666666667,15,9419.253846153846
19,SemiDwell,4,9711.24,1.3333333333333333,16.88888888888889,0.3739933333333333,133.02066666666667,66.66666666666666,15,14566.860000000002
19,SemiDwell,6,10720.359999999999,0.9523809523809524,14.476190476190476,0.40329333333333334,137.06733333333335,46.666666666666664,15,22972.2
19,SemiNDH,2,8179.533333333334,4.444444444444445,20.0,0.44656,148.08133333333333,53.333333333333336,15,15336.625000000002
19,SemiNDH,4,9494.566666666668,2.6666666666666665,17.333333333333332,0.3745266666666666,155.37466666666666,60.0,15,15824.27777777778
19,SemiNDH,6,10542.94,9.523809523809524,6.095238095238096,0.42693333333333333,170.74933333333334,60.0,15,17571.56666666667
19,SemiSwipe,2,8591.619999999999,2.2222222222222223,8.88888888888889,0.34260666666666667,124.15266666666666,73.33333333333333,15,11715.845454545453
19,SemiSwipe,4,9964.066666666668,2.6666666666666665,8.444444444444445,0.3933733333333333,153.00666666666666,66.66666666666666,15,14946.100000000004
19,SemiSwipe,6,11465.326666666666,3.8095238095238098,7.428571428571429,0.3443266666666666,151.95533333333333,53.333333333333336,15,21497.4875
19,SemiTilt,2,8603.773333333334,4.444444444444445,15.555555555555555,0.3891266666666667,143.97333333333333,80.0,15,10754.716666666667
19,SemiTilt,4,10244.733333333334,2.6666666666666665,8.444444444444445,0.4048333333333333,167.87133333333335,66.66666666666666,15,15367.100000000004
19,SemiTilt,6,11580.119999999999,6.428571428571429,8.634920634920634,0.36736,159.61266666666668,60.0,15,19300.2
20,FullDH,2,8018.286666666667,5.555555555555556,4.444444444444445,0.47681333333333337,149.29399999999998,86.66666666666667,15,9251.86923076923
20,FullDH,4,9356.019999999999,2.2222222222222223,8.0,0.3962733333333333,163.9453333333333,73.33333333333333,15,12758.20909090909
20,FullDH,6,10723.733333333334,7.380952380952381,9.809523809523808,0.39309333333333335,134.81533333333334,53.333333333333336,15,20107.0
20,SemiDwell,2,8399.78,4.444444444444445,13.333333333333334,0.48636666666666667,129.85666666666665,60.0,15,13999.633333333335
20,SemiDwell,4,9659.34,6.222222222222223,16.0,0.3419866666666667,143.44933333333333,53.333333333333336,15,18111.2625
20,SemiDwell,6,11156.206666666667,4.761904761904762,10.507936507936508,0.3871533333333333,120.79199999999999,60.0,15,18593.67777777778
20,SemiNDH,2,8192.106666666667,0.0,13.333333333333334,0.3716666666666667,150.22,60.0,15,13653.511111111111
20,SemiNDH,4,9464.453333333333,5.333333333333333,7.111111111111112,0.42685333333333336,138.16666666666666,73.33333333333333,15,12906.072727272727
20,SemiNDH,6,10751.333333333334,2.857142857142857,9.65079365079365,0.43241999999999997,165.78533333333334,46.666666666666664,15,23038.57142857143
20,SemiSwipe,2,8622.853333333334,6.666666666666667,13.333333333333334,0.41762000000000005,174.072,73.33333333333333,15,11758.436363636365
20,SemiSwipe,4,9995.613333333335,5.333333333333333,12.0,0.36806,126.43933333333332,60.0,15,16659.355555555558
20,SemiSwipe,6,11233.533333333333,3.571428571428571,7.904761904761904,0.4037266666666667,130.16933333333333,66.66666666666666,15,16850.300000000003
20,SemiTilt,2,8880.286666666665,2.2222222222222223,11.111111111111112,0.37792666666666663,115.23333333333333,80.0,15,11100.35833333333
20,SemiTilt,4,10410.413333333334,1.3333333333333333,4.0,0.47285333333333335,134.06866666666667,80.0,15,13013.016666666666
20,SemiTilt,6,11636.946666666667,2.857142857142857,6.0317460317460325,0.44150666666666666,138.04066666666668,66.66666666666666,15,17455.420000000006
21,FullDH,2,8771.926666666666,6.666666666666667,15.555555555555555,0.43540666666666666,154.9,53.333333333333336,15,16447.3625
21,FullDH,4,10314.82,9.333333333333334,6.222222222222223,0.49290666666666666,138.33866666666665,73.33333333333333,15,14065.663636363637
21,FullDH,6,11656.706666666667,3.8095238095238098,6.7936507936507935,0.39725333333333335,143.502,66.66666666666666,15,17485.060000000005
21,SemiDwell,2,9391.04,2.2222222222222223,13.333333333333334,0.3757266666666667,159.33866666666665,60.0,15,15651.733333333335
21,SemiDwell,4,10976.733333333334,4.0,7.111111111111112,0.43651999999999996,155.28400000000002,73.33333333333333,15,14968.272727272728
21,SemiDwell,6,12249.74,4.761904761904762,5.841269841269841,0.39847333333333335,144.69266666666667,73.33333333333333,15,16704.19090909091
21,SemiNDH,2,9175.366666666667,8.88888888888889,17.77777777777778,0.46338666666666667,166.89666666666665,60.0,15,15292.27777777778
21,SemiNDH,4,10538.633333333333,4.0,6.0,0.41542666666666667,154.55066666666664,80.0,15,13173.291666666666
21,SemiNDH,6,12186.92,0.9523809523809524,4.190476190476191,0.39702000000000004,145.27733333333333,73.33333333333333,15,16618.527272727275
21,SemiSwipe,2,9468.653333333332,6.666666666666667,13.333333333333334,0.44204000000000004,129.56333333333333,60.0,15,15781.088888888888
21,SemiSwipe,4,11290.453333333333,6.666666666666667,15.555555555555555,0.41855333333333333,144.83133333333336,53.333333333333336,15,21169.6
21,SemiSwipe,6,12688.026666666667,3.174603174603175,7.428571428571429,0.3260866666666667,155.34866666666667,53.333333333333336,15,23790.05
21,SemiTilt,2,9689.16,2.2222222222222223,8.88888888888889,0.3893133333333333,178.62,73.33333333333333,15,13212.49090909091
21,SemiTilt,4,11328.493333333334,5.333333333333333,13.333333333333334,0.3251,166.50799999999998,46.666666666666664,15,24275.34285714286
21,SemiTilt,6,12951.366666666667,5.714285714285714,7.841269841269841,0.39370666666666665,161.34333333333333,73.33333333333333,15,17660.954545454548
22,FullDH,2,5560.2,0.0,6.666666666666667,0.3861933333333333,162.18400000000003,80.0,15,6950.249999999999
22,FullDH,4,7256.759999999999,2.6666666666666665,2.6666666666666665,0.3903066666666667,133.76933333333332,86.66666666666667,15,8373.184615384615
22,FullDH,6,8497.533333333333,5.714285714285714,5.4603174603174605,0.41573333333333334,161.1906666666667,73.33333333333333,15,11587.545454545454
22,SemiDwell,2,6000.293333333334,4.444444444444445,20.0,0.38915333333333335,132.51666666666668,66.66666666666666,15,9000.440000000002
22,SemiDwell,4,7740.759999999999,1.3333333333333333,3.555555555555556,0.41367333333333334,150.518,86.66666666666667,15,8931.646153846154
22,SemiDwell,6,9099.166666666666,2.857142857142857,5.904761904761904,0.36176,145.68866666666665,66.66666666666666,15,13648.750000000002
22,SemiNDH,2,6033.42,4.444444444444445,8.88888888888889,0.40149333333333337,162.60533333333333,86.66666666666667,15,6961.638461538461
22,SemiNDH,4,7085.946666666667,6.222222222222223,4.0,0.41426666666666667,151.496,80.0,15,8857.433333333332
22,SemiNDH,6,8857.96,8.095238095238095,4.190476190476191,0.34459999999999996,134.2086666666667,73.33333333333333,15,12079.036363636364
22,SemiSwipe,2,6331.386666666667,4.444444444444445,8.88888888888889,0.36574,146.19933333333333,73.33333333333333,15,8633.709090909093
22,SemiSwipe,4,8114.746666666667,2.6666666666666665,10.88888888888889,0.4061666666666667,158.82066666666665,60.0,15,13524.577777777778
22,SemiSwipe,6,9072.446666666667,3.571428571428571,9.142857142857142,0.38905999999999996,143.52533333333335,46.666666666666664,15,19440.957142857143
22,SemiTilt,2,6917.913333333333,2.2222222222222223,11.111111111111112,0.36397999999999997,154.27933333333334,66.66666666666666,15,10376.870000000003
22,SemiTilt,4,8001.2,2.6666666666666665,10.666666666666666,0.43659333333333333,166.56599999999997,60.0,15,13335.333333333334
22,SemiTilt,6,9541.34,5.476190476190476,6.857142857142858,0.44661333333333336,145.61333333333332,60.0,15,15902.233333333334
23,FullDH,2,6473.42,2.2222222222222223,20.0,0.32632666666666665,157.02933333333334,66.66666666666666,15,9710.130000000003
23,FullDH,4,8064.733333333334,6.666666666666667,9.777777777777779,0.4297333333333333,140.25733333333335,60.0,15,13441.222222222223
23,FullDH,6,9237.480000000001,1.9047619047619049,1.9047619047619049,0.3002266666666667,146.618,86.66666666666667,15,10658.630769230771
23,SemiDwell,2,6996.3933333333325,0.0,8.88888888888889,0.4774933333333333,144.43266666666668,86.66666666666667,15,8072.761538461537
23,SemiDwell,4,8252.7,1.3333333333333333,9.333333333333334,0.45244,140.13533333333334,53.333333333333336,15,15473.812500000002
23,SemiDwell,6,9531.126666666667,1.9047619047619049,6.476190476190476,0.3735866666666666,144.15,60.0,15,15885.211111111112
23,SemiNDH,2,6614.22,6.666666666666667,6.666666666666667,0.4039733333333333,155.24266666666665,80.0,15,8267.775
23,SemiNDH,4,7857.46,2.6666666666666665,12.222222222222223,0.43388,162.462,53.333333333333336,15,14732.737500000001
23,SemiNDH,6,9413.706666666667,5.714285714285714,9.238095238095237,0.37108,141.02133333333333,60.0,15,15689.511111111113
23,SemiSwipe,2,6885.653333333334,6.666666666666667,6.666666666666667,0.36622,149.36533333333333,80.0,15,8607.066666666666
23,SemiSwipe,4,8447.393333333333,4.0,2.6666666666666665,0.49796666666666667,150.966,86.66666666666667,15,9746.992307692308
23,SemiSwipe,6,10021.640000000001,6.428571428571429,11.07936507936508,0.34647999999999995,166.39866666666666,53.333333333333336,15,18790.575000000004
23,SemiTilt,2,7414.1466666666665,0.0,4.444444444444445,0.36583333333333334,153.92000000000002,86.66666666666667,15,8554.784615384615
23,SemiTilt,4,8904.406666666668,6.666666666666667,5.333333333333333,0.3789866666666667,161.13333333333333,73.33333333333333,15,12142.37272727273
23,SemiTilt,6,10149.293333333333,2.857142857142857,9.587301587301589,0.33020666666666665,136.412,53.333333333333336,15,19029.925
24,FullDH,2,5119.1,2.2222222222222223,17.77777777777778,0.3929933333333333,141.876,73.33333333333333,15,6980.59090909091
24,FullDH,4,6552.373333333334,7.555555555555556,9.555555555555555,0.36298,155.58066666666667,66.66666666666666,15,9828.560000000003
24,FullDH,6,8099.98,4.761904761904762,8.6984126984127,0.3942133333333333,136.00799999999998,53.333333333333336,15,15187.4625
24,SemiDwell,2,5907.133333333333,2.2222222222222223,13.333333333333334,0.43000666666666665,150.75866666666667,73.33333333333333,15,8055.181818181819
24,SemiDwell,4,7126.993333333333,1.3333333333333333,8.666666666666666,0.37293333333333334,146.014,66.66666666666666,15,10690.490000000002
24,SemiDwell,6,8571.033333333333,6.428571428571429,8.317460317460318,0.31796,138.93533333333335,53.333333333333336,15,16070.6875
24,SemiNDH,2,5531.706666666667,6.666666666666667,13.333333333333334,0.42622666666666664,137.40533333333332,86.66666666666667,15,6382.738461538462
24,SemiNDH,4,7137.026666666667,4.0,14.222222222222223,0.41142666666666666,115.02866666666667,53.333333333333336,15,13381.925
24,SemiNDH,6,8457.166666666666,3.8095238095238098,4.571428571428571,0.40401333333333334,143.17066666666668,73.33333333333333,15,11532.5
24,SemiSwipe,2,6224.766666666666,5.555555555555556,0.0,0.39275333333333334,169.99733333333333,100.0,15,6224.766666666666
24,SemiSwipe,4,7290.653333333334,2.6666666666666665,4.888888888888889,0.4497666666666667,149.154,80.0,15,9113.316666666666
24,SemiSwipe,6,9034.953333333333,6.666666666666667,9.968253968253968,0.40886,143.422,53.333333333333336,15,16940.5375
24,SemiTilt,2,6355.593333333333,6.666666666666667,2.2222222222222223,0.40504,159.25266666666667,93.33333333333333,15,6809.564285714287
24,SemiTilt,4,7659.8133333333335,6.666666666666667,4.888888888888889,0.39492666666666665,149.28400000000002,80.0,15,9574.766666666666
24,SemiTilt,6,9081.313333333334,0.9523809523809524,9.523809523809524,0.42966,148.40666666666667,46.666666666666664,15,19459.957142857143
25,FullDH,2,6491.506666666667,2.2222222222222223,6.666666666666667,0.41120666666666666,156.68866666666665,80.0,15,8114.383333333333
25,FullDH,4,7971.62,4.0,8.666666666666666,0.38938,148.22066666666666,66.66666666666666,15,11957.430000000002
25,FullDH,6,9159.773333333334,1.9047619047619049,10.857142857142858,0.36848,172.752,26.666666666666668,15,34349.15
25,SemiDwell,2,7062.6066666666675,6.666666666666667,8.88888888888889,0.45441333333333334,143.8093333333333,86.66666666666667,15,8149.161538461539
25,SemiDwell,4,8163.933333333333,2.6666666666666665,4.0,0.41026666666666667,143.84066666666666,80.0,15,10204.916666666666
25,SemiDwell,6,9673.686666666666,2.619047619047619,11.746031746031747,0.36888,145.62,40.0,15,24184.216666666664
25,SemiNDH,2,6919.426666666666,4.444444444444445,11.111111111111112,0.44174,157.62933333333334,80.0,15,8649.283333333333
25,SemiNDH,4,8168.293333333333,1.3333333333333333,14.444444444444446,0.39208,146.4586666666667,46.666666666666664,15,17503.485714285714
25,SemiNDH,6,9855.9,2.857142857142857,13.682539682539682,0.3313,141.788,46.666666666666664,15,21119.785714285717
25,SemiSwipe,2,7230.2733333333335,4.444444444444445,8.88888888888889,0.37710666666666665,161.946,73.33333333333333,15,9859.463636363638
25,SemiSwipe,4,8556.0,4.0,11.555555555555555,0.4558733333333333,124.13533333333334,46.666666666666664,15,18334.285714285717
25,SemiSwipe,6,10028.94,1.9047619047619049,5.523809523809524,0.43814,180.26600000000002,66.66666666666666,15,15043.410000000003
25,SemiTilt,2,7461.426666666666,2.2222222222222223,11.111111111111112,0.4378066666666667,135.47733333333332,66.66666666666666,15,11192.140000000001
25,SemiTilt,4,8751.96,4.888888888888889,6.888888888888889,0.36356,160.38133333333334,80.0,15,10939.949999999999
25,SemiTilt,6,10337.519999999999,7.142857142857142,2.2857142857142856,0.34922,127.214,86.66666666666667,15,11927.90769230769
26,FullDH,2,5661.733333333334,7.777777777777778,22.22222222222222,0.40142666666666665,124.63133333333333,73.33333333333333,15,7720.545454545456
26,FullDH,4,6910.073333333334,1.3333333333333333,8.88888888888889,0.39331333333333335,162.71933333333334,60.0,15,11516.78888888889
26,FullDH,6,8644.093333333332,2.857142857142857,8.507936507936508,0.4233266666666667,158.2713333333333,60.0,15,14406.822222222221
26,SemiDwell,2,6162.613333333333,4.444444444444445,17.77777777777778,0.4155,180.19066666666666,60.0,15,10271.022222222222
26,SemiDwell,4,7892.006666666667,2.6666666666666665,8.88888888888889,0.3712066666666667,146.3046666666667,60.0,15,13153.344444444445
26,SemiDwell,6,8959.693333333333,3.571428571428571,9.904761904761905,0.39906,135.03866666666667,33.33333333333333,15,26879.080000000005
26,SemiNDH,2,6145.073333333334,2.2222222222222223,15.555555555555555,0.38155333333333336,156.41199999999998,66.66666666666666,15,9217.610000000002
26,SemiNDH,4,7351.113333333333,2.6666666666666665,12.0,0.43066666666666664,162.19799999999998,66.66666666666666,15,11026.670000000002
26,SemiNDH,6,8762.9,0.9523809523809524,8.253968253968255,0.3291733333333333,164.44266666666667,60.0,15,14604.833333333334
26,SemiSwipe,2,6661.693333333333,4.444444444444445,8.88888888888889,0.3878333333333333,129.402,73.33333333333333,15,9084.127272727272
26,SemiSwipe,4,8029.913333333333,4.0,6.888888888888889,0.5053533333333333,173.60066666666665,80.0,15,10037.391666666666
26,SemiSwipe,6,9599.7,2.619047619047619,4.126984126984127,0.4111933333333333,129.828,80.0,15,11999.625
26,SemiTilt,2,7022.473333333333,2.2222222222222223,13.333333333333334,0.41338,168.34066666666666,73.33333333333333,15,9576.1
26,SemiTilt,4,8377.193333333333,1.3333333333333333,6.222222222222223,0.36018,162.08266666666665,73.33333333333333,15,11423.445454545454
26,SemiTilt,6,9613.119999999999,3.8095238095238098,9.714285714285715,0.41941999999999996,188.66266666666667,40.0,15,24032.799999999996
27,FullDH,2,6319.533333333334,6.666666666666667,6.666666666666667,0.38016666666666665,147.77266666666668,80.0,15,7899.416666666667
27,FullDH,4,7958.566666666667,1.3333333333333333,10.666666666666666,0.43305333333333335,137.79733333333334,60.0,15,13264.277777777777
27,FullDH,6,9256.426666666666,4.523809523809524,8.253968253968255,0.4824,138.40666666666667,60.0,15,15427.377777777778
27,SemiDwell,2,6923.233333333334,6.666666666666667,17.77777777777778,0.41024666666666665,168.72466666666665,73.33333333333333,15,9440.772727272728
27,SemiDwell,4,8168.38,6.666666666666667,4.0,0.33704666666666666,144.18533333333332,80.0,15,10210.475
27,SemiDwell,6,9592.533333333333,3.8095238095238098,8.317460317460318,0.4108,142.66400000000002,53.333333333333336,15,17986.0
27,SemiNDH,2,6572.820000000001,2.2222222222222223,6.666666666666667,0.36293333333333333,145.60933333333332,80.0,15,8216.025
27,SemiNDH,4,7963.926666666666,2.6666666666666665,12.222222222222223,0.35539333333333334,169.33866666666665,53.333333333333336,15,14932.3625
27,SemiNDH,6,9341.333333333334,0.9523809523809524,7.174603174603175,0.47025333333333336,165.00799999999998,66.66666666666666,15,14012.000000000004
27,SemiSwipe,2,7331.0599999999995,3.3333333333333335,28.888888888888893,0.4143933333333333,171.6726666666667,66.66666666666666,15,10996.590000000002
27,SemiSwipe,4,8707.206666666667,6.222222222222223,12.444444444444446,0.44304666666666664,134.32866666666666,46.666666666666664,15,18658.300000000003
27,SemiSwipe,6,9796.46,3.8095238095238098,5.523809523809524,0.37431333333333333,142.36933333333334,66.66666666666666,15,14694.690000000002
27,SemiTilt,2,7481.073333333334,6.666666666666667,6.666666666666667,0.4550133333333334,123.69800000000001,80.0,15,9351.341666666667
27,SemiTilt,4,8753.226666666666,1.3333333333333333,8.88888888888889,0.35755333333333333,150.24466666666666,60.0,15,14588.71111111111
27,SemiTilt,6,10274.286666666665,3.8095238095238098,7.746031746031746,0.3698666666666667,169.61466666666666,60.0,15,17123.81111111111
28,FullDH,2,5267.66,7.333333333333333,13.333333333333334,0.41052666666666665,142.16400000000002,73.33333333333333,15,7183.172727272728
28,FullDH,4,6660.240000000001,4.0,4.0,0.38249333333333335,143.762,80.0,15,8325.300000000001
28,FullDH,6,8126.886666666667,3.8095238095238098,7.365079365079366,0.44769333333333333,126.52866666666667,60.0,15,13544.811111111112
28,SemiDwell,2,5714.92,4.444444444444445,13.333333333333334,0.3741333333333333,132.52466666666666,73.33333333333333,15,7793.072727272728
28,SemiDwell,4,7371.42,0.0,11.111111111111112,0.42464,170.51066666666665,53.333333333333336,15,13821.4125
28,SemiDwell,6,8593.686666666666,5.476190476190476,4.190476190476191,0.4307933333333333,135.76933333333332,73.33333333333333,15,11718.663636363637
